"Title","Genre","Type","Airing_Start","Airing_End","Members","Normalized_Members","Log_Members","Popularity","Normalized_Popularity","Log_Popularity","Score","Normalized_Score","Ranked","Anime_Rating","Episode_Category","Genre_Count"
"Kuroko no Basket: Mou Ikkai Yarimasen ka","['Comedy', 'School', 'Shounen', 'Sports']","Special","Jun 2014","Jun 2014",31687,0.0169,10.3636933393018,2494,0.15469,7.82204400818562,7.74,0.75413,1042,7.65,"Short",4
"Kuroko no Basket: Mou Ikkai Yarimasen ka","['Comedy', 'School', 'Shounen', 'Sports']","Special","Jun 2014","Jun 2014",31687,0.0169,10.3636933393018,2494,0.15469,7.82204400818562,7.74,0.75413,1042,7.65,"Short",4
"Kuroko no Basket: Oshaberi Demo Shimasen ka","['Comedy', 'Sports', 'School', 'Shounen']","Special","Dec 2014","Dec 2014",15004,0.00799,9.61613875787447,3665,0.22735,8.20685642839965,7.29,0.67987,2588,7.22,"Short",4
"Kuroko no Basket: Oshaberi Shiyokka","['Comedy', 'School', 'Sports', 'Shounen']","Special","Dec 2012","Dec 2012",33800,0.01803,10.4282456668323,2400,0.14886,7.78364059622125,7.35,0.68977,2331,7.29,"Short",4
"Kuroko no Basket: Oshaberi Shiyou ka","['Comedy', 'Sports', 'School', 'Shounen']","Special","Jan 2017","Jan 2017",8743,0.00464,9.07612302985637,4592,0.28487,8.43228868432579,7.16,0.65842,3137,7.12,"Short",4
"Kuroko no Basket: Saikou no Present Desu","['Action', 'Sports', 'School', 'Shounen']","Special","Dec 2015","Dec 2015",52713,0.02814,10.8726363538985,1836,0.11386,7.51588908521513,8.16,0.82343,376,8.1,"Short",4
"Kuroko no Basket: Saikou no Present Desu","['Action', 'Sports', 'School', 'Shounen']","Special","Dec 2015","Dec 2015",52713,0.02814,10.8726363538985,1836,0.11386,7.51588908521513,8.16,0.82343,376,8.1,"Short",4
"Kuroko no Basket: Tip Off","['Sports', 'Comedy', 'School', 'Shounen']","Special","Feb 2013","Feb 2013",64337,0.03436,11.0719057154482,1584,0.09823,7.36833968631138,7.96,0.79043,636,7.86,"Short",4
"Kuroko no Basket: Tip Off","['Sports', 'Comedy', 'School', 'Shounen']","Special","Feb 2013","Feb 2013",64337,0.03436,11.0719057154482,1584,0.09823,7.36833968631138,7.96,0.79043,636,7.86,"Short",4
"Kuromajo-san ga Tooru!!","['Comedy', 'Magic', 'School', 'Slice of Life']","TV","Apr 2012","Feb 2014",7291,0.00387,8.89453313579855,4930,0.30585,8.50329708622413,6.52,0.55281,5981,6.48,"Long",4
"Kuromukuro","['Action', 'Sci-Fi', 'Mecha']","TV","Apr 2016","Sep 2016",93405,0.04989,11.4447108619823,1172,0.07266,7.06731984865348,7.3,0.68152,2550,7.19,"Long",3
"Kuroshitsuji","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","TV","Oct 2008","Mar 2009",684593,0.36587,13.4365812407979,71,0.00434,4.27666611901606,7.91,0.78218,695,7.73,"Medium",7
"Kuroshitsuji","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","TV","Oct 2008","Mar 2009",684593,0.36587,13.4365812407979,71,0.00434,4.27666611901606,7.91,0.78218,695,7.73,"Medium",7
"Kuroshitsuji II","['Action', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","TV","Jul 2010","Sep 2010",353631,0.18898,12.7760121033885,266,0.01644,5.58724865840025,7.39,0.69637,2152,7.21,"Short",6
"Kuroshitsuji II Specials","['Fantasy', 'Supernatural', 'Comedy', 'Parody', 'Shounen']","Special","Oct 2010","May 2011",85295,0.04556,11.3538828390625,1275,0.07905,7.15148546390474,7.62,0.73432,1358,7.46,"Short",5
"Kuroshitsuji Movie: Book of the Atlantic","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","Movie","Jan 2017","Jan 2017",94663,0.05056,11.4580890590644,1159,0.07185,7.05617528410041,8.36,0.85644,180,8.26,"Short",7
"Kuroshitsuji Movie: Book of the Atlantic","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","Movie","Jan 2017","Jan 2017",94663,0.05056,11.4580890590644,1159,0.07185,7.05617528410041,8.36,0.85644,180,8.26,"Short",7
"Kuroshitsuji Picture Drama","['Demons', 'Supernatural']","Special","Jan 2010","Jan 2010",17063,0.00909,9.74472626015119,3455,0.21432,8.14786712992395,7.25,0.67327,2741,7.12,"Short",2
"Kuroshitsuji Recap","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","Special","Jan 2009","Jan 2009",29066,0.0155,10.2773587890531,2615,0.1622,7.86940171257709,7.3,0.68152,2552,7.2,"Short",7
"Kuroshitsuji: Book of Circus","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","TV","Jul 2014","Sep 2014",225878,0.1207,12.3277547366475,466,0.02885,6.1463292576689,8.26,0.83993,279,8.11,"Short",7
"Kuroshitsuji: Book of Circus","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","TV","Jul 2014","Sep 2014",225878,0.1207,12.3277547366475,466,0.02885,6.1463292576689,8.26,0.83993,279,8.11,"Short",7
"Kuroshitsuji: Book of Murder","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","OVA","Jan 2015","Feb 2015",140494,0.07506,11.8529271799341,796,0.04933,6.68085467879022,8.25,0.83828,289,8.1,"Short",7
"Kuroshitsuji: Book of Murder","['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","OVA","Jan 2015","Feb 2015",140494,0.07506,11.8529271799341,796,0.04933,6.68085467879022,8.25,0.83828,289,8.1,"Short",7
"Kuroshitsuji: Sono Shitsuji, Kougyou","['Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']","Special","Sep 2009","Sep 2009",77372,0.04132,11.2563931615107,1385,0.08588,7.23417717974985,7.63,0.73597,1333,7.54,"Short",5
"Kurozuka","['Action', 'Drama', 'Historical', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']","TV","Oct 2008","Dec 2008",74541,0.03981,11.2191180039049,1429,0.08861,7.26542972325395,6.99,0.63036,3850,6.93,"Short",7
"Kurumiwari Ningyou","['Drama', 'Fantasy', 'Romance']","Movie","Mar 1979","Mar 1979",439,2e-04,6.08677472691231,11279,0.6998,9.33078652505205,5.99,0.46535,8387,6.02,"Short",3
"Kuruneko","['Comedy', 'Slice of Life']","TV","Jul 2009","Jun 2010",3625,0.00191,8.1958853913148,6536,0.4055,8.78523362361273,7.49,0.71287,1759,7.31,"Long",2
"Kuruneko 2nd Season","['Comedy', 'Slice of Life']","TV","Jul 2010","Jul 2011",1022,0.00052,6.93049476595163,9468,0.58743,9.1557785839835,6.95,0.62376,3997,6.98,"Long",2
"Kusatta Kyoushi no Houteishiki","['Comedy', 'Romance', 'Shounen Ai']","OVA","Nov 1994","Nov 1995",3715,0.00195,8.22040309993373,6475,0.40171,8.77585831479753,6.17,0.49505,7665,6.06,"Short",3
"Kuttsukiboshi","['Romance', 'Supernatural', 'Drama', 'Shoujo Ai']","OVA","Aug 2010","May 2012",31973,0.01706,10.3726783515248,2471,0.15326,7.81278281857758,6.23,0.50495,7342,6.1,"Short",4
"Kuuchuu Buranko","['Comedy', 'Psychological', 'Drama', 'Seinen']","TV","Oct 2009","Dec 2009",64443,0.03441,11.0735519086109,1582,0.0981,7.36707705988101,8.01,0.79868,565,7.96,"Short",4
"Kuuchuu Buranko","['Comedy', 'Psychological', 'Drama', 'Seinen']","TV","Oct 2009","Dec 2009",64443,0.03441,11.0735519086109,1582,0.0981,7.36707705988101,8.01,0.79868,565,7.96,"Short",4
"Kuusen Madoushi Kouhosei no Kyoukan","['Action', 'Drama', 'Fantasy', 'Magic', 'School']","TV","Jul 2015","Sep 2015",161119,0.08608,11.9899047079524,691,0.04281,6.53958595561767,6.53,0.55446,5936,6.38,"Short",5
"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari","['Action', 'Drama', 'Magic', 'Fantasy', 'School']","OVA","Mar 2016","Mar 2016",17052,0.00908,9.74408142031291,3465,0.21494,8.15075647027555,6.47,0.54455,6220,6.42,"Short",5
"Kuusou Kagaku Sekai Gulliver Boy","['Action', 'Adventure', 'Fantasy', 'Magic', 'Mecha']","TV","Jan 1995","Dec 1995",946,0.00047,6.85329909318608,9636,0.59785,9.17336513585129,6.56,0.55941,5761,6.43,"Long",5
"Kuzu no Honkai","['Drama', 'Romance', 'School', 'Seinen']","TV","Jan 2017","Mar 2017",338033,0.18064,12.7309017611221,287,0.01775,5.66296048013595,7.45,0.70627,1906,7.29,"Short",4
"KY-kei JC Kuuki-chan","['Comedy', 'School']","ONA","Aug 2013","Sep 2013",556,0.00027,6.32256523992728,10770,0.66822,9.28461261635077,5.56,0.39439,9724,5.48,"Short",2
"Kyattou Ninden Teyandee","['Action', 'Comedy', 'Mecha', 'Super Power', 'Sci-Fi', 'Shounen']","TV","Feb 1990","Feb 1991",9729,0.00517,9.18296917518005,4384,0.27197,8.38594490480628,7.13,0.65347,3262,7.04,"Long",6
"Kyojin no Hoshi","['Drama', 'Sports']","TV","Mar 1968","Sep 1971",1552,8e-04,7.34794382314869,8536,0.5296,9.05216493701031,7,0.63201,3809,6.74,"Long",2
"Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue","['Mystery']","ONA","Dec 2011","Dec 2011",3886,0.00205,8.26539293085222,6361,0.39464,8.75809807230909,6.16,0.4934,7709,6.09,"Short",1
"Kyokujitsu no Kantai","['Action', 'Drama', 'Historical', 'Military']","OVA","Feb 1997","2002",957,0.00048,6.86484777797086,9609,0.59618,9.17055950196434,6.54,0.55611,5875,6.35,"Medium",4
"Kyomu Senshi Miroku","['Action', 'Sci-Fi', 'Historical', 'Demons', 'Supernatural', 'Samurai', 'Fantasy']","OVA","Jan 1989","Nov 1989",604,0.00029,6.40522845803084,10581,0.65649,9.26690972346408,5.89,0.44884,8693,5.99,"Short",7
"Kyoro-chan","['Adventure', 'Comedy', 'Fantasy']","TV","Jul 1999","Mar 2001",1816,0.00094,7.50494206839617,8171,0.50695,9.00846895593751,7.3,0.68152,2553,7.22,"Long",3
"Kyoto Animation Koushiki Twitter: Itsumo Arigatou","['Slice of Life']","ONA","Mar 2016","Mar 2016",409,0.00019,6.01615715969835,11472,0.71178,9.34775172779914,5.7,0.41749,9296,5.71,"Short",1
"Kyoto Animation: Hoshi-hen","['Fantasy']","Special","Aug 2011","Aug 2011",3410,0.00179,8.13476078241865,6701,0.41574,8.81016126829726,5.78,0.43069,9044,5.78,"Short",1
"Kyoto Animation: Megane-hen","['Supernatural']","Special","May 2012","May 2012",9243,0.00491,9.13172997139427,4488,0.27842,8.40938523878193,6.37,0.52805,6709,6.34,"Short",1
"Kyoto Animation: Suiei-hen","['Sports']","Special","Mar 2013","Mar 2013",11390,0.00606,9.34057884889991,4116,0.25534,8.3228800217699,7.1,0.64851,3383,7.04,"Short",1
"Kyoto Teramachi Sanjou no Holmes","['Mystery']","TV","Jul 2018","Sep 2018",35171,0.01877,10.4680055904989,2347,0.14557,7.76131918094799,6.79,0.59736,4652,6.75,"Short",1
"Kyou kara Maou!","['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']","TV","Apr 2004","Feb 2006",79696,0.04256,11.2859872229155,1364,0.08457,7.21890970761906,7.79,0.76238,937,7.69,"Long",5
"Kyou kara Maou!","['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']","TV","Apr 2004","Feb 2006",79696,0.04256,11.2859872229155,1364,0.08457,7.21890970761906,7.79,0.76238,937,7.69,"Long",5
"Kyou kara Maou! 3rd Series","['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']","TV","Apr 2008","Feb 2009",25570,0.01364,10.1492141758506,2804,0.17393,7.9391588179568,7.89,0.77888,733,7.8,"Long",5
"Kyou kara Maou! 3rd Series","['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']","TV","Apr 2008","Feb 2009",25570,0.01364,10.1492141758506,2804,0.17393,7.9391588179568,7.89,0.77888,733,7.8,"Long",5
"Kyou kara Maou! R","['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']","OVA","Oct 2007","Mar 2008",18735,0.00998,9.8382020858375,3292,0.20421,8.09955428237636,7.54,0.72112,1589,7.46,"Short",5
"Kyou Kara Maou! Recap","['Adventure', 'Comedy', 'Fantasy']","Special","Dec 2005","Dec 2005",522,0.00025,6.25958146406492,10935,0.67846,9.29981537840379,6.33,0.52145,6916,6.02,"Short",3
"Kyou kara Ore wa!!","['Comedy', 'Shounen']","OVA","Dec 1992","Dec 1997",17458,0.0093,9.76761055398477,3419,0.21209,8.13739583005665,8.1,0.81353,444,8.07,"Short",2
"Kyou kara Ore wa!!","['Comedy', 'Shounen']","OVA","Dec 1992","Dec 1997",17458,0.0093,9.76761055398477,3419,0.21209,8.13739583005665,8.1,0.81353,444,8.07,"Short",2
"Kyou no 5 no 2","['Comedy', 'Ecchi', 'School', 'Seinen']","OVA","Mar 2006","Mar 2007",26334,0.01404,10.1786541319175,2760,0.1712,7.92334821193015,7.27,0.67657,2670,7.23,"Short",4
"Kyou no 5 no 2 (TV)","['Comedy', 'Ecchi', 'School', 'Seinen']","TV","Oct 2008","Dec 2008",29304,0.01563,10.2855134289105,2599,0.16121,7.86326672400957,7.25,0.67327,2742,7.22,"Medium",4
"Kyou no 5 no 2 (TV): Takarabako","['Comedy', 'Ecchi', 'School', 'Seinen']","OVA","Oct 2009","Oct 2009",7118,0.00377,8.87052254510387,4984,0.3092,8.51418868239594,7.12,0.65182,3308,7.08,"Short",4
"Kyou no 5 no 2 Kagai Jugyou: Mizukake","['Comedy', 'Ecchi', 'School', 'Seinen']","Special","Jan 2008","Jan 2008",5523,0.00292,8.61685751452918,5522,0.34258,8.61667646990119,7,0.63201,3810,6.94,"Short",4
"Kyou no Asuka Show","['Comedy', 'Ecchi', 'Seinen']","ONA","Aug 2012","Jan 2013",28498,0.0152,10.2576242779219,2657,0.16481,7.88532923927319,6.75,0.59076,4845,6.66,"Medium",3
"Kyou, Koi wo Hajimemasu","['Romance', 'School', 'Shoujo']","OVA","Jun 2010","Oct 2010",26738,0.01426,10.1938784527988,2733,0.16952,7.91352101728389,6.57,0.56106,5720,6.48,"Short",3
"Kyoufu Densetsu Kaiki! Frankenstein","['Sci-Fi', 'Horror', 'Drama']","Special","Jul 1981","Jul 1981",1094,0.00055,6.9985096422506,9333,0.57905,9.14141892650976,5.66,0.41089,9425,5.51,"Short",3
"Kyoufu no Bio Ningen Saishuu Kyoushi","['Action', 'Adventure', 'Comedy', 'School', 'Supernatural']","OVA","Feb 1988","Feb 1988",2591,0.00135,7.86018505747217,7336,0.45514,8.90068531871399,5.61,0.40264,9572,5.52,"Short",5
"Kyoufu Shinbun (2014)","['Horror', 'Demons', 'Supernatural', 'Fantasy']","ONA","Apr 2014","Aug 2014",1309,0.00067,7.1777824161952,8947,0.5551,9.09918532261002,5.67,0.41254,9384,5.67,"Medium",4
"Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari","['Fantasy', 'Historical', 'Horror', 'Mystery', 'Psychological', 'Supernatural']","TV","Oct 2003","Dec 2003",27560,0.0147,10.2241570089396,2696,0.16723,7.89989532313973,7.2,0.66502,2966,7.14,"Medium",6
"Kyoukai no Kanata","['Slice of Life', 'Supernatural', 'Fantasy']","TV","Oct 2013","Dec 2013",657517,0.3514,13.3962274190852,78,0.00478,4.36944785246702,7.85,0.77228,815,7.77,"Short",3
"Kyoukai no Kanata","['Slice of Life', 'Supernatural', 'Fantasy']","TV","Oct 2013","Dec 2013",657517,0.3514,13.3962274190852,78,0.00478,4.36944785246702,7.85,0.77228,815,7.77,"Short",3
"Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen","['Action', 'Supernatural', 'Fantasy']","Movie","Mar 2015","Mar 2015",88166,0.04709,11.3869880223236,1231,0.07632,7.11639414409346,7.79,0.76238,938,7.72,"Short",3
"Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen","['Action', 'Supernatural', 'Fantasy']","Movie","Mar 2015","Mar 2015",88166,0.04709,11.3869880223236,1231,0.07632,7.11639414409346,7.79,0.76238,938,7.72,"Short",3
"Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen","['Fantasy', 'Slice of Life', 'Supernatural']","Movie","Apr 2015","Apr 2015",142707,0.07624,11.8685558635614,781,0.0484,6.66185474054531,8.27,0.84158,264,8.2,"Short",3
"Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen","['Fantasy', 'Slice of Life', 'Supernatural']","Movie","Apr 2015","Apr 2015",142707,0.07624,11.8685558635614,781,0.0484,6.66185474054531,8.27,0.84158,264,8.2,"Short",3
"Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna","['Music']","Special","Mar 2015","Mar 2015",32029,0.01709,10.3744282426032,2477,0.15364,7.81520706218909,7.97,0.79208,624,7.88,"Short",1
"Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna","['Music']","Special","Mar 2015","Mar 2015",32029,0.01709,10.3744282426032,2477,0.15364,7.81520706218909,7.97,0.79208,624,7.88,"Short",1
"Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami","['Comedy']","ONA","Nov 2013","Jul 2014",27484,0.01466,10.2213956802948,2704,0.16772,7.90285719128058,6.59,0.56436,5632,6.55,"Short",1
"Kyoukai no Kanata: Mini Gekijou","['Slice of Life', 'Supernatural']","Special","Jan 2014","Jul 2014",26158,0.01395,10.1719485785408,2772,0.17194,7.92768504561578,6.82,0.60231,4508,6.83,"Short",2
"Kyoukai no Kanata: Shinonome","['Fantasy', 'Slice of Life', 'Supernatural']","Special","Jul 2014","Jul 2014",76537,0.04088,11.2455426285103,1400,0.08681,7.24494154633701,7.72,0.75083,1101,7.66,"Short",3
"Kyoukai no Kanata: Shinonome","['Fantasy', 'Slice of Life', 'Supernatural']","Special","Jul 2014","Jul 2014",76594,0.04091,11.2462870794468,1400,0.08681,7.24494154633701,7.72,0.75083,1100,7.66,"Short",3
"Kyoukai no Kanata: Shinonome","['Fantasy', 'Slice of Life', 'Supernatural']","Special","Jul 2014","Jul 2014",76594,0.04091,11.2462870794468,1400,0.08681,7.24494154633701,7.72,0.75083,1100,7.66,"Short",3
"Kyoukai no Rinne","['Comedy', 'Supernatural']","Special","Oct 2009","Oct 2009",4477,0.00236,8.4069317971587,6019,0.37342,8.70284253830287,6.27,0.51155,7198,6.26,"Short",2
"Kyoukai no Rinne (TV)","['Comedy', 'Supernatural', 'Romance', 'School', 'Shounen']","TV","Apr 2015","Sep 2015",68726,0.0367,11.1378974141015,1521,0.09432,7.32778053842163,6.93,0.62046,4063,6.89,"Long",5
"Kyoukaisenjou no Horizon","['Action', 'Sci-Fi', 'Fantasy']","TV","Oct 2011","Dec 2011",136382,0.07286,11.823222383193,819,0.05076,6.7093043402583,7.17,0.66007,3090,7.08,"Medium",3
"Kyoukaisenjou no Horizon II","['Action', 'Fantasy', 'Sci-Fi']","TV","Jul 2012","Sep 2012",65367,0.03491,11.0877881210645,1573,0.09754,7.36137542897735,7.61,0.73267,1389,7.54,"Medium",3
"Kyoukaisenjou no Horizon Special","['Action', 'Sci-Fi', 'Fantasy']","Special","Dec 2018","Dec 2018",3439,0.00181,8.14322675036744,6681,0.41449,8.8071726229167,6.43,0.53795,6394,6.37,"Short",3
"Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza","['Comedy', 'Fantasy', 'School']","ONA","Aug 2011","Sep 2011",3089,0.00162,8.03592636989179,6945,0.43088,8.84592123330402,6.36,0.5264,6763,6.24,"Short",3
"Kyoukasho ni Nai!","['Comedy', 'Romance', 'Ecchi', 'School']","OVA","Apr 1998","May 1998",3412,0.00179,8.13534694890671,6694,0.4153,8.80911625812527,5.66,0.41089,9426,5.58,"Short",4
"Kyouran Kazoku Nikki","['Comedy', 'Sci-Fi']","TV","Apr 2008","Oct 2008",25390,0.01354,10.142150059508,2820,0.17492,7.944846711002,7.31,0.68317,2509,7.27,"Long",2
"Kyouryuu Boukenki Jura Tripper","['Sci-Fi', 'Adventure', 'Drama', 'Fantasy']","TV","Apr 1995","Dec 1995",1215,0.00062,7.10332206252611,9120,0.56584,9.11833472618016,6.9,0.61551,4179,6.63,"Long",4
"Kyouryuu Daisensou Izenborg","['Action', 'Mecha']","TV","Oct 1977","Jun 1978",743,0.00037,6.61204103483309,10112,0.62739,9.22157700390217,6.9,0.61551,4180,6.56,"Long",2
"Kyouryuu Shoujo Gauko","['Comedy', 'Super Power']","ONA","Nov 2019","Nov 2019",347,0.00015,5.85220247977447,11808,0.73263,9.37661723160128,6.26,0.5099,7250,6.1,"Medium",2
"Kyouryuu Tankentai Born Free","['Action', 'Sci-Fi']","TV","Oct 1976","Mar 1977",532,0.00025,6.27852142416584,10855,0.67349,9.2924732015147,5.86,0.44389,8782,5.83,"Long",2
"Kyoushirou to Towa no Sora","['Drama', 'Magic', 'Romance', 'Shounen']","TV","Jan 2007","Mar 2007",35343,0.01886,10.4728839256599,2331,0.14458,7.75448154747038,6.57,0.56106,5721,6.47,"Short",4
"Kyoushirou to Towa no Sora Specials","['Drama', 'Magic', 'Romance', 'Shounen']","Special","Jul 2007","Aug 2007",4764,0.00252,8.4690528160883,5865,0.36386,8.6769282495374,6.62,0.56931,5497,6.54,"Short",4
"Kyoushoku Soukou Guyver","['Action', 'Sci-Fi', 'Horror', 'Super Power']","Movie","Dec 1986","Dec 1986",4610,0.00243,8.43620003220671,5931,0.36796,8.68811670325782,6.36,0.5264,6764,6.24,"Short",4
"Kyoushoku Soukou Guyver (1989)","['Action', 'Horror', 'Sci-Fi', 'Super Power']","OVA","Sep 1989","Feb 1990",9353,0.00497,9.14355933828583,4463,0.27687,8.40380050406115,7.22,0.66832,2874,7.12,"Short",4
"Kyoushoku Soukou Guyver (2005)","['Adventure', 'Sci-Fi', 'Shounen']","TV","Aug 2005","Feb 2006",16662,0.00887,9.72094597153862,3495,0.2168,8.15937473677543,7.32,0.68482,2462,7.25,"Long",3
"Kyoushoku Soukou Guyver II","['Action', 'Adventure', 'Drama', 'Horror', 'Sci-Fi']","OVA","Oct 1991","Aug 1992",6412,0.0034,8.76608245914886,5197,0.32241,8.55602921520144,7.13,0.65347,3263,7.03,"Short",5
"Kyousou Giga","['Action', 'Fantasy', 'Supernatural']","ONA","Dec 2011","Dec 2011",38698,0.02065,10.5635690388907,2235,0.13862,7.71244383427499,6.96,0.62541,3957,6.94,"Short",3
"Kyousou Giga (2012)","['Action', 'Fantasy', 'Supernatural']","ONA","Aug 2012","Dec 2012",22796,0.01215,10.0343842273379,2999,0.18603,8.00636756765025,7.2,0.66502,2967,7.17,"Short",3
"Kyousou Giga (TV)","['Action', 'Fantasy', 'Supernatural']","TV","Oct 2013","Dec 2013",124136,0.06632,11.7291410734117,911,0.05647,6.81563999007433,7.84,0.77063,841,7.78,"Short",3
"Kyousou Giga (TV)","['Action', 'Fantasy', 'Supernatural']","TV","Oct 2013","Dec 2013",124136,0.06632,11.7291410734117,911,0.05647,6.81563999007433,7.84,0.77063,841,7.78,"Short",3
"Kyousou Giga (TV) Recaps","['Action', 'Fantasy', 'Supernatural']","Special","Oct 2013","Dec 2013",9317,0.00495,9.13970329237674,4477,0.27774,8.4069317971587,6.61,0.56766,5540,6.56,"Short",3
"Kyuuketsuhime Miyu","['Action', 'Horror', 'Demons', 'Drama', 'Vampire', 'Shoujo']","OVA","Jul 1988","Apr 1989",15196,0.00809,9.6288533189336,3637,0.22561,8.19918935907807,7.06,0.64191,3557,6.99,"Short",6
"Kyuuketsuhime Miyu (TV)","['Action', 'Horror', 'Demons', 'Drama', 'Vampire', 'Shoujo']","TV","Oct 1997","Mar 1998",28569,0.01524,10.2601124952248,2639,0.16369,7.87853419614036,7.19,0.66337,3005,7.14,"Long",6
"Kyuukyoku Choujin R","['Comedy', 'Sci-Fi']","OVA","Oct 1991","Oct 1991",963,0.00048,6.87109129461055,9593,0.59518,9.16889318206201,6.51,0.55116,6035,6.25,"Short",2
"L'Œil du cyclone","['Music', 'Dementia']","Music","Nov 2015","Nov 2015",404,0.00018,6.00388706710654,11473,0.71184,9.34783888516182,5.75,0.42574,9150,5.98,"Short",2
"L/R: Licensed by Royal","['Action', 'Adventure', 'Police', 'Mystery']","TV","Jan 2003","Mar 2003",3328,0.00175,8.11042723757502,6767,0.41983,8.81996090128606,6.56,0.55941,5762,6.47,"Short",4
"L/R: Licensed by Royal Special","['Action', 'Adventure', 'Police', 'Mystery']","Special","Apr 2003","Apr 2003",353,0.00016,5.86929691313377,11775,0.73058,9.37381884096866,6.25,0.50825,7296,6.19,"Short",4
